coxa_deg,femur_deg,tibia_deg,x,y,z
41.0,37.0,35.0,110.4,72.89,128.33
41.0,37.0,37.0,111.34,73.96,133.01
41.0,37.0,39.0,112.17,74.92,137.73
41.0,37.0,41.0,112.89,75.75,142.49
41.0,37.0,43.0,113.5,76.45,147.28
41.0,37.0,45.0,114.0,77.03,152.11
41.0,39.0,-45.0,12.71,-39.5,33.81
41.0,39.0,-43.0,15.9,-35.82,33.38
41.0,39.0,-41.0,19.1,-32.14,33.12
41.0,39.0,-39.0,22.31,-28.45,33.04
41.0,39.0,-37.0,25.51,-24.77,33.12
41.0,39.0,-35.0,28.72,-21.08,33.38
41.0,39.0,-33.0,31.91,-17.41,33.81
41.0,39.0,-31.0,35.09,-13.75,34.4
41.0,39.0,-29.0,38.26,-10.11,35.17
41.0,39.0,-27.0,41.41,-6.49,36.1
41.0,39.0,-25.0,44.53,-2.89,37.2
41.0,39.0,-23.0,47.63,0.67,38.46
41.0,39.0,-21.0,50.69,4.2,39.89
41.0,39.0,-19.0,53.72,7.68,41.48
41.0,39.0,-17.0,56.72,11.13,43.23
41.0,39.0,-15.0,59.67,14.52,45.14
41.0,39.0,-13.0,62.57,17.86,47.21
41.0,39.0,-11.0,65.43,21.15,49.43
41.0,39.0,-9.0,68.23,24.38,51.8
41.0,39.0,-7.0,70.98,27.54,54.31
41.0,39.0,-5.0,73.67,30.63,56.97
41.0,39.0,-3.0,76.3,33.65,59.78
41.0,39.0,-1.0,78.86,36.6,62.72
41.0,39.0,1.0,81.35,39.46,65.79
41.0,39.0,3.0,83.77,42.25,69.0
41.0,39.0,5.0,86.11,44.94,72.33
41.0,39.0,7.0,88.38,47.55,75.79
41.0,39.0,9.0,90.57,50.07,79.36
41.0,39.0,11.0,92.67,52.49,83.05
41.0,39.0,13.0,94.69,54.81,86.85
41.0,39.0,15.0,96.62,57.03,90.75
41.0,39.0,17.0,98.45,59.14,94.75
41.0,39.0,19.0,100.2,61.15,98.85
41.0,39.0,21.0,101.85,63.05,103.04
41.0,39.0,23.0,103.41,64.84,107.31
41.0,39.0,25.0,104.86,66.51,111.67
41.0,39.0,27.0,106.22,68.07,116.1
41.0,39.0,29.0,107.47,69.51,120.59
41.0,39.0,31.0,108.62,70.83,125.16
41.0,39.0,33.0,109.66,72.03,129.78
41.0,39.0,35.0,110.6,73.11,134.45
41.0,39.0,37.0,111.43,74.07,139.17
41.0,39.0,39.0,112.15,74.9,143.93
41.0,39.0,41.0,112.76,75.6,148.73
41.0,39.0,43.0,113.26,76.18,153.56
41.0,39.0,45.0,113.65,76.63,158.41
41.0,41.0,-45.0,15.13,-36.71,34.78
41.0,41.0,-43.0,18.33,-33.03,34.53
41.0,41.0,-41.0,21.54,-29.34,34.44
41.0,41.0,-39.0,24.74,-25.65,34.53
41.0,41.0,-37.0,27.94,-21.97,34.78
41.0,41.0,-35.0,31.14,-18.3,35.21
41.0,41.0,-33.0,34.32,-14.64,35.81
41.0,41.0,-31.0,37.49,-10.99,36.57
41.0,41.0,-29.0,40.63,-7.37,37.5
41.0,41.0,-27.0,43.76,-3.78,38.6
41.0,41.0,-25.0,46.85,-0.22,39.87
41.0,41.0,-23.0,49.92,3.31,41.3
41.0,41.0,-21.0,52.95,6.8,42.89
41.0,41.0,-19.0,55.94,10.24,44.64
41.0,41.0,-17.0,58.89,13.63,46.55
41.0,41.0,-15.0,61.8,16.98,48.61
41.0,41.0,-13.0,64.66,20.26,50.83
41.0,41.0,-11.0,67.46,23.49,53.2
41.0,41.0,-9.0,70.21,26.65,55.72
41.0,41.0,-7.0,72.9,29.74,58.38
41.0,41.0,-5.0,75.52,32.76,61.18
41.0,41.0,-3.0,78.08,35.71,64.12
41.0,41.0,-1.0,80.58,38.57,67.2
41.0,41.0,1.0,82.99,41.36,70.4
41.0,41.0,3.0,85.34,44.05,73.74
41.0,41.0,5.0,87.61,46.66,77.19
41.0,41.0,7.0,89.79,49.18,80.76
41.0,41.0,9.0,91.9,51.6,84.45
41.0,41.0,11.0,93.91,53.92,88.25
41.0,41.0,13.0,95.84,56.14,92.15
41.0,41.0,15.0,97.68,58.25,96.16
41.0,41.0,17.0,99.43,60.26,100.25
41.0,41.0,19.0,101.08,62.16,104.44
41.0,41.0,21.0,102.63,63.95,108.72
41.0,41.0,23.0,104.09,65.62,113.07
41.0,41.0,25.0,105.44,67.18,117.5
41.0,41.0,27.0,106.7,68.62,122.0
41.0,41.0,29.0,107.85,69.95,126.56
41.0,41.0,31.0,108.89,71.15,131.18
41.0,41.0,33.0,109.83,72.22,135.85
41.0,41.0,35.0,110.66,73.18,140.57
41.0,41.0,37.0,111.38,74.01,145.34
41.0,41.0,39.0,111.99,74.71,150.13
41.0,41.0,41.0,112.49,75.29,154.96
41.0,41.0,43.0,112.88,75.74,159.81
41.0,41.0,45.0,113.16,76.06,164.68
41.0,43.0,-45.0,17.53,-33.96,35.89
41.0,43.0,-43.0,20.73,-30.27,35.8
41.0,43.0,-41.0,23.94,-26.58,35.89
41.0,43.0,-39.0,27.14,-22.9,36.15
41.0,43.0,-37.0,30.33,-19.22,36.57
41.0,43.0,-35.0,33.51,-15.56,37.17
41.0,43.0,-33.0,36.68,-11.92,37.93
41.0,43.0,-31.0,39.83,-8.3,38.86
41.0,43.0,-29.0,42.95,-4.71,39.96
41.0,43.0,-27.0,46.05,-1.14,41.23
41.0,43.0,-25.0,49.11,2.38,42.66
41.0,43.0,-23.0,52.15,5.87,44.25
41.0,43.0,-21.0,55.14,9.31,46.0
41.0,43.0,-19.0,58.09,12.71,47.91
41.0,43.0,-17.0,61.0,16.05,49.97
41.0,43.0,-15.0,63.85,19.34,52.19
41.0,43.0,-13.0,66.66,22.56,54.56
41.0,43.0,-11.0,69.4,25.72,57.08
41.0,43.0,-9.0,72.09,28.82,59.74
41.0,43.0,-7.0,74.72,31.84,62.54
41.0,43.0,-5.0,77.28,34.78,65.48
41.0,43.0,-3.0,79.77,37.65,68.56
41.0,43.0,-1.0,82.19,40.43,71.76
41.0,43.0,1.0,84.53,43.13,75.1
41.0,43.0,3.0,86.8,45.74,78.55
41.0,43.0,5.0,88.99,48.25,82.13
41.0,43.0,7.0,91.09,50.67,85.81
41.0,43.0,9.0,93.11,52.99,89.61
41.0,43.0,11.0,95.04,55.21,93.51
41.0,43.0,13.0,96.88,57.33,97.52
41.0,43.0,15.0,98.62,59.34,101.62
41.0,43.0,17.0,100.27,61.24,105.8
41.0,43.0,19.0,101.83,63.02,110.08
41.0,43.0,21.0,103.28,64.7,114.43
41.0,43.0,23.0,104.64,66.26,118.86
41.0,43.0,25.0,105.89,67.7,123.36
41.0,43.0,27.0,107.04,69.02,127.92
41.0,43.0,29.0,108.08,70.22,132.54
41.0,43.0,31.0,109.02,71.3,137.22
41.0,43.0,33.0,109.85,72.25,141.94
41.0,43.0,35.0,110.57,73.08,146.7
41.0,43.0,37.0,111.18,73.79,151.49
41.0,43.0,39.0,111.69,74.36,156.32
41.0,43.0,41.0,112.08,74.81,161.17
41.0,43.0,43.0,112.36,75.13,166.04
41.0,43.0,45.0,112.52,75.33,170.92
41.0,45.0,-45.0,19.9,-31.23,37.12
41.0,45.0,-43.0,23.1,-27.54,37.21
41.0,45.0,-41.0,26.3,-23.86,37.46
41.0,45.0,-39.0,29.5,-20.18,37.89
41.0,45.0,-37.0,32.68,-16.52,38.49
41.0,45.0,-35.0,35.85,-12.88,39.25
41.0,45.0,-33.0,38.99,-9.26,40.18
41.0,45.0,-31.0,42.12,-5.67,41.28
41.0,45.0,-29.0,45.21,-2.1,42.55
41.0,45.0,-27.0,48.28,1.42,43.98
41.0,45.0,-25.0,51.31,4.91,45.57
41.0,45.0,-23.0,54.3,8.35,47.32
41.0,45.0,-21.0,57.25,11.75,49.23
41.0,45.0,-19.0,60.16,15.09,51.29
41.0,45.0,-17.0,63.02,18.38,53.51
41.0,45.0,-15.0,65.82,21.6,55.88
41.0,45.0,-13.0,68.57,24.76,58.4
41.0,45.0,-11.0,71.26,27.86,61.06
41.0,45.0,-9.0,73.88,30.88,63.86
41.0,45.0,-7.0,76.44,33.82,66.8
41.0,45.0,-5.0,78.94,36.69,69.88
41.0,45.0,-3.0,81.36,39.47,73.08
41.0,45.0,-1.0,83.7,42.17,76.42
41.0,45.0,1.0,85.97,44.78,79.87
41.0,45.0,3.0,88.15,47.29,83.44
41.0,45.0,5.0,90.26,49.71,87.13
41.0,45.0,7.0,92.27,52.03,90.93
41.0,45.0,9.0,94.2,54.25,94.83
41.0,45.0,11.0,96.04,56.37,98.84
41.0,45.0,13.0,97.79,58.38,102.93
41.0,45.0,15.0,99.44,60.28,107.12
41.0,45.0,17.0,100.99,62.06,111.4
41.0,45.0,19.0,102.45,63.74,115.75
41.0,45.0,21.0,103.8,65.3,120.18
41.0,45.0,23.0,105.06,66.74,124.68
41.0,45.0,25.0,106.21,68.06,129.24
41.0,45.0,27.0,107.25,69.26,133.86
41.0,45.0,29.0,108.19,70.34,138.53
41.0,45.0,31.0,109.02,71.29,143.25
41.0,45.0,33.0,109.74,72.12,148.02
41.0,45.0,35.0,110.35,72.83,152.81
41.0,45.0,37.0,110.85,73.4,157.64
41.0,45.0,39.0,111.24,73.85,162.49
41.0,45.0,41.0,111.52,74.17,167.36
41.0,45.0,43.0,111.69,74.37,172.24
41.0,45.0,45.0,111.74,74.43,177.12
43.0,-45.0,-45.0,-73.91,-135.13,102.88
43.0,-45.0,-43.0,-73.85,-135.06,97.99
43.0,-45.0,-41.0,-73.67,-134.88,93.11
43.0,-45.0,-39.0,-73.38,-134.57,88.24
43.0,-45.0,-37.0,-72.98,-134.13,83.39
43.0,-45.0,-35.0,-72.46,-133.57,78.57
43.0,-45.0,-33.0,-71.82,-132.89,73.77
43.0,-45.0,-31.0,-71.07,-132.09,69.01
43.0,-45.0,-29.0,-70.21,-131.16,64.29
43.0,-45.0,-27.0,-69.23,-130.12,59.61
43.0,-45.0,-25.0,-68.15,-128.95,54.99
43.0,-45.0,-23.0,-66.95,-127.67,50.43
43.0,-45.0,-21.0,-65.65,-126.28,45.93
43.0,-45.0,-19.0,-64.24,-124.76,41.5
43.0,-45.0,-17.0,-62.73,-123.14,37.15
43.0,-45.0,-15.0,-61.12,-121.41,32.88
43.0,-45.0,-13.0,-59.4,-119.57,28.69
43.0,-45.0,-11.0,-57.58,-117.62,24.59
43.0,-45.0,-9.0,-55.67,-115.57,20.59
43.0,-45.0,-7.0,-53.67,-113.42,16.68
43.0,-45.0,-5.0,-51.57,-111.17,12.89
43.0,-45.0,-3.0,-49.38,-108.83,9.2
43.0,-45.0,-1.0,-47.11,-106.39,5.62
43.0,-45.0,1.0,-44.75,-103.86,2.17
43.0,-45.0,3.0,-42.32,-101.25,-1.16
43.0,-45.0,5.0,-39.8,-98.55,-4.37
43.0,-45.0,7.0,-37.21,-95.77,-7.44
43.0,-45.0,9.0,-34.55,-92.92,-10.39
43.0,-45.0,11.0,-31.82,-89.99,-13.19
43.0,-45.0,13.0,-29.02,-87.0,-15.85
43.0,-45.0,15.0,-26.17,-83.93,-18.37
43.0,-45.0,17.0,-23.25,-80.81,-20.74
43.0,-45.0,19.0,-20.28,-77.62,-22.95
43.0,-45.0,21.0,-17.26,-74.38,-25.02
43.0,-45.0,23.0,-14.19,-71.09,-26.93
43.0,-45.0,25.0,-11.08,-67.76,-28.68
43.0,-45.0,27.0,-7.93,-64.38,-30.27
43.0,-45.0,29.0,-4.74,-60.96,-31.7
43.0,-45.0,31.0,-1.53,-57.51,-32.96
43.0,-45.0,33.0,1.72,-54.03,-34.06
43.0,-45.0,35.0,4.99,-50.52,-35.0
43.0,-45.0,37.0,8.28,-46.99,-35.76
43.0,-45.0,39.0,11.59,-43.44,-36.36
43.0,-45.0,41.0,14.91,-39.88,-36.78
43.0,-45.0,43.0,18.24,-36.31,-37.04
43.0,-45.0,45.0,21.57,-32.74,-37.12
43.0,-43.0,-45.0,-72.98,-134.13,99.31
43.0,-43.0,-43.0,-72.81,-133.95,94.43
43.0,-43.0,-41.0,-72.52,-133.64,89.56
43.0,-43.0,-39.0,-72.11,-133.2,84.71
43.0,-43.0,-37.0,-71.59,-132.64,79.88
43.0,-43.0,-35.0,-70.95,-131.96,75.09
43.0,-43.0,-33.0,-70.2,-131.15,70.33
43.0,-43.0,-31.0,-69.34,-130.23,65.61
43.0,-43.0,-29.0,-68.37,-129.18,60.93
43.0,-43.0,-27.0,-67.28,-128.02,56.31
43.0,-43.0,-25.0,-66.09,-126.74,51.75
43.0,-43.0,-23.0,-64.78,-125.34,47.25
43.0,-43.0,-21.0,-63.38,-123.83,42.82
43.0,-43.0,-19.0,-61.86,-122.21,38.47
43.0,-43.0,-17.0,-60.25,-120.48,34.2
43.0,-43.0,-15.0,-58.53,-118.64,30.01
43.0,-43.0,-13.0,-56.72,-116.69,25.91
43.0,-43.0,-11.0,-54.8,-114.64,21.91
43.0,-43.0,-9.0,-52.8,-112.49,18.0
43.0,-43.0,-7.0,-50.7,-110.24,14.2
43.0,-43.0,-5.0,-48.51,-107.9,10.52
43.0,-43.0,-3.0,-46.24,-105.46,6.94
43.0,-43.0,-1.0,-43.88,-102.93,3.49
43.0,-43.0,1.0,-41.45,-100.32,0.15
43.0,-43.0,3.0,-38.93,-97.62,-3.05
43.0,-43.0,5.0,-36.34,-94.84,-6.13
43.0,-43.0,7.0,-33.68,-91.99,-9.07
43.0,-43.0,9.0,-30.95,-89.06,-11.87
43.0,-43.0,11.0,-28.16,-86.06,-14.53
43.0,-43.0,13.0,-25.3,-83.0,-17.05
43.0,-43.0,15.0,-22.38,-79.88,-19.42
43.0,-43.0,17.0,-19.41,-76.69,-21.64
43.0,-43.0,19.0,-16.39,-73.45,-23.7
43.0,-43.0,21.0,-13.33,-70.16,-25.61
43.0,-43.0,23.0,-10.21,-66.83,-27.36
43.0,-43.0,25.0,-7.06,-63.45,-28.95
43.0,-43.0,27.0,-3.88,-60.03,-30.38
43.0,-43.0,29.0,-0.66,-56.58,-31.65
43.0,-43.0,31.0,2.59,-53.09,-32.75
43.0,-43.0,33.0,5.86,-49.59,-33.68
43.0,-43.0,35.0,9.15,-46.06,-34.44
43.0,-43.0,37.0,12.46,-42.51,-35.04
43.0,-43.0,39.0,15.78,-38.95,-35.46
43.0,-43.0,41.0,19.11,-35.38,-35.72
43.0,-43.0,43.0,22.44,-31.81,-35.8
43.0,-43.0,45.0,25.77,-28.23,-35.72
43.0,-41.0,-45.0,-71.97,-133.05,95.79
43.0,-41.0,-43.0,-71.68,-132.74,90.92
43.0,-41.0,-41.0,-71.27,-132.3,86.07
43.0,-41.0,-39.0,-70.75,-131.74,81.25
43.0,-41.0,-37.0,-70.12,-131.06,76.45
43.0,-41.0,-35.0,-69.37,-130.26,71.69
43.0,-41.0,-33.0,-68.5,-129.33,66.97
43.0,-41.0,-31.0,-67.53,-128.29,62.29
43.0,-41.0,-29.0,-66.44,-127.12,57.67
43.0,-41.0,-27.0,-65.25,-125.84,53.11
43.0,-41.0,-25.0,-63.95,-124.45,48.61
43.0,-41.0,-23.0,-62.54,-122.94,44.18
43.0,-41.0,-21.0,-61.03,-121.31,39.83
43.0,-41.0,-19.0,-59.41,-119.58,35.56
43.0,-41.0,-17.0,-57.69,-117.74,31.37
43.0,-41.0,-15.0,-55.88,-115.79,27.27
43.0,-41.0,-13.0,-53.97,-113.74,23.27
43.0,-41.0,-11.0,-51.96,-111.59,19.36
43.0,-41.0,-9.0,-49.86,-109.34,15.57
43.0,-41.0,-7.0,-47.68,-107.0,11.88
43.0,-41.0,-5.0,-45.41,-104.56,8.3
43.0,-41.0,-3.0,-43.05,-102.04,4.85
43.0,-41.0,-1.0,-40.61,-99.42,1.52
43.0,-41.0,1.0,-38.1,-96.72,-1.69
43.0,-41.0,3.0,-35.51,-93.95,-4.76
43.0,-41.0,5.0,-32.84,-91.09,-7.71
43.0,-41.0,7.0,-30.11,-88.17,-10.51
43.0,-41.0,9.0,-27.32,-85.17,-13.17
43.0,-41.0,11.0,-24.46,-82.1,-15.69
43.0,-41.0,13.0,-21.55,-78.98,-18.06
43.0,-41.0,15.0,-18.58,-75.79,-20.27
43.0,-41.0,17.0,-15.56,-72.56,-22.34
43.0,-41.0,19.0,-12.49,-69.27,-24.25
43.0,-41.0,21.0,-9.38,-65.93,-26.0
43.0,-41.0,23.0,-6.23,-62.55,-27.59
43.0,-41.0,25.0,-3.04,-59.13,-29.02
43.0,-41.0,27.0,0.18,-55.68,-30.28
43.0,-41.0,29.0,3.43,-52.2,-31.38
43.0,-41.0,31.0,6.7,-48.69,-32.32
43.0,-41.0,33.0,9.99,-45.16,-33.08
43.0,-41.0,35.0,13.3,-41.61,-33.68
43.0,-41.0,37.0,16.62,-38.05,-34.1
43.0,-41.0,39.0,19.95,-34.48,-34.36
43.0,-41.0,41.0,23.28,-30.91,-34.44
43.0,-41.0,43.0,26.61,-27.34,-34.36
43.0,-41.0,45.0,29.94,-23.77,-34.1
43.0,-39.0,-45.0,-70.88,-131.88,92.33
43.0,-39.0,-43.0,-70.47,-131.44,87.48
43.0,-39.0,-41.0,-69.95,-130.88,82.65
43.0,-39.0,-39.0,-69.31,-130.2,77.85
43.0,-39.0,-37.0,-68.56,-129.4,73.09
43.0,-39.0,-35.0,-67.7,-128.47,68.37
43.0,-39.0,-33.0,-66.73,-127.43,63.7
43.0,-39.0,-31.0,-65.64,-126.26,59.08
43.0,-39.0,-29.0,-64.45,-124.98,54.52
43.0,-39.0,-27.0,-63.14,-123.59,50.02
43.0,-39.0,-25.0,-61.74,-122.08,45.59
43.0,-39.0,-23.0,-60.22,-120.45,41.23
43.0,-39.0,-21.0,-58.61,-118.72,36.96
43.0,-39.0,-19.0,-56.89,-116.88,32.77
43.0,-39.0,-17.0,-55.08,-114.93,28.67
43.0,-39.0,-15.0,-53.16,-112.88,24.67
43.0,-39.0,-13.0,-51.16,-110.73,20.77
43.0,-39.0,-11.0,-49.06,-108.48,16.97
43.0,-39.0,-9.0,-46.87,-106.14,13.28
43.0,-39.0,-7.0,-44.6,-103.7,9.71
43.0,-39.0,-5.0,-42.25,-101.17,6.25
43.0,-39.0,-3.0,-39.81,-98.56,2.92
43.0,-39.0,-1.0,-37.29,-95.86,-0.29
43.0,-39.0,1.0,-34.7,-93.09,-3.36
43.0,-39.0,3.0,-32.04,-90.23,-6.3
43.0,-39.0,5.0,-29.31,-87.3,-9.1
43.0,-39.0,7.0,-26.52,-84.31,-11.77
43.0,-39.0,9.0,-23.66,-81.24,-14.28
43.0,-39.0,11.0,-20.74,-78.12,-16.65
43.0,-39.0,13.0,-17.77,-74.93,-18.87
43.0,-39.0,15.0,-14.75,-71.69,-20.94
43.0,-39.0,17.0,-11.69,-68.4,-22.85
43.0,-39.0,19.0,-8.58,-65.07,-24.6
43.0,-39.0,21.0,-5.42,-61.69,-26.19
43.0,-39.0,23.0,-2.24,-58.27,-27.62
43.0,-39.0,25.0,0.98,-54.82,-28.88
43.0,-39.0,27.0,4.23,-51.34,-29.98
43.0,-39.0,29.0,7.5,-47.83,-30.91
43.0,-39.0,31.0,10.79,-44.3,-31.68
43.0,-39.0,33.0,14.1,-40.75,-32.27
43.0,-39.0,35.0,17.42,-37.19,-32.7
43.0,-39.0,37.0,20.75,-33.62,-32.95
43.0,-39.0,39.0,24.08,-30.05,-33.04
43.0,-39.0,41.0,27.41,-26.48,-32.95
43.0,-39.0,43.0,30.74,-22.91,-32.7
43.0,-39.0,45.0,34.06,-19.35,-32.27
43.0,-37.0,-45.0,-69.7,-130.62,88.92
43.0,-37.0,-43.0,-69.18,-130.06,84.09
43.0,-37.0,-41.0,-68.54,-129.38,79.3
43.0,-37.0,-39.0,-67.79,-128.57,74.54
43.0,-37.0,-37.0,-66.93,-127.65,69.82
43.0,-37.0,-35.0,-65.96,-126.6,65.14
43.0,-37.0,-33.0,-64.87,-125.44,60.52
43.0,-37.0,-31.0,-63.68,-124.16,55.96
43.0,-37.0,-29.0,-62.38,-122.76,51.46
43.0,-37.0,-27.0,-60.97,-121.25,47.03
43.0,-37.0,-25.0,-59.45,-119.63,42.68
43.0,-37.0,-23.0,-57.84,-117.9,38.4
43.0,-37.0,-21.0,-56.12,-116.05,34.22
43.0,-37.0,-19.0,-54.31,-114.11,30.12
43.0,-37.0,-17.0,-52.39,-112.06,26.11
43.0,-37.0,-15.0,-50.39,-109.91,22.21
43.0,-37.0,-13.0,-48.29,-107.66,18.41
43.0,-37.0,-11.0,-46.11,-105.31,14.73
43.0,-37.0,-9.0,-43.83,-102.88,11.15
43.0,-37.0,-7.0,-41.48,-100.35,7.7
43.0,-37.0,-5.0,-39.04,-97.74,4.36
43.0,-37.0,-3.0,-36.52,-95.04,1.16
43.0,-37.0,-1.0,-33.93,-92.26,-1.92
43.0,-37.0,1.0,-31.27,-89.41,-4.86
43.0,-37.0,3.0,-28.54,-86.48,-7.66
43.0,-37.0,5.0,-25.75,-83.48,-10.32
43.0,-37.0,7.0,-22.89,-80.42,-12.84
43.0,-37.0,9.0,-19.98,-77.29,-15.21
43.0,-37.0,11.0,-17.01,-74.11,-17.43
43.0,-37.0,13.0,-13.99,-70.87,-19.49
43.0,-37.0,15.0,-10.92,-67.58,-21.4
43.0,-37.0,17.0,-7.81,-64.24,-23.15
43.0,-37.0,19.0,-4.65,-60.86,-24.74
43.0,-37.0,21.0,-1.47,-57.45,-26.17
43.0,-37.0,23.0,1.75,-53.99,-27.44
43.0,-37.0,25.0,5.0,-50.51,-28.54
43.0,-37.0,27.0,8.27,-47.0,-29.47
43.0,-37.0,29.0,11.56,-43.47,-30.23
43.0,-37.0,31.0,14.87,-39.93,-30.83
43.0,-37.0,33.0,18.19,-36.37,-31.25
43.0,-37.0,35.0,21.52,-32.8,-31.51
43.0,-37.0,37.0,24.85,-29.22,-31.6
43.0,-37.0,39.0,28.18,-25.65,-31.51
43.0,-37.0,41.0,31.51,-22.08,-31.25
43.0,-37.0,43.0,34.83,-18.52,-30.83
43.0,-37.0,45.0,38.14,-14.97,-30.23
43.0,-35.0,-45.0,-68.44,-129.27,85.58
43.0,-35.0,-43.0,-67.81,-128.59,80.78
43.0,-35.0,-41.0,-67.06,-127.78,76.02
43.0,-35.0,-39.0,-66.2,-126.86,71.3
43.0,-35.0,-37.0,-65.22,-125.81,66.62
43.0,-35.0,-35.0,-64.14,-124.65,62.0
43.0,-35.0,-33.0,-62.94,-123.37,57.44
43.0,-35.0,-31.0,-61.64,-121.97,52.94
43.0,-35.0,-29.0,-60.23,-120.46,48.52
43.0,-35.0,-27.0,-58.72,-118.84,44.16
43.0,-35.0,-25.0,-57.1,-117.11,39.89
43.0,-35.0,-23.0,-55.39,-115.27,35.7
43.0,-35.0,-21.0,-53.57,-113.32,31.6
43.0,-35.0,-19.0,-51.66,-111.27,27.6
43.0,-35.0,-17.0,-49.65,-109.12,23.69
43.0,-35.0,-15.0,-47.56,-106.87,19.9
43.0,-35.0,-13.0,-45.37,-104.53,16.21
43.0,-35.0,-11.0,-43.1,-102.09,12.64
43.0,-35.0,-9.0,-40.74,-99.56,9.18
43.0,-35.0,-7.0,-38.3,-96.95,5.85
43.0,-35.0,-5.0,-35.79,-94.25,2.64
43.0,-35.0,-3.0,-33.2,-91.47,-0.43
43.0,-35.0,-1.0,-30.54,-88.62,-3.38
43.0,-35.0,1.0,-27.81,-85.69,-6.18
43.0,-35.0,3.0,-25.01,-82.69,-8.84
43.0,-35.0,5.0,-22.16,-79.63,-11.36
43.0,-35.0,7.0,-19.24,-76.5,-13.73
43.0,-35.0,9.0,-16.27,-73.32,-15.94
43.0,-35.0,11.0,-13.25,-70.08,-18.01
43.0,-35.0,13.0,-10.18,-66.79,-19.92
43.0,-35.0,15.0,-7.07,-63.45,-21.67
43.0,-35.0,17.0,-3.92,-60.08,-23.26
43.0,-35.0,19.0,-0.73,-56.66,-24.69
43.0,-35.0,21.0,2.49,-53.21,-25.95
43.0,-35.0,23.0,5.73,-49.72,-27.05
43.0,-35.0,25.0,9.0,-46.22,-27.99
43.0,-35.0,27.0,12.3,-42.69,-28.75
43.0,-35.0,29.0,15.6,-39.14,-29.35
43.0,-35.0,31.0,18.92,-35.58,-29.77
43.0,-35.0,33.0,22.25,-32.01,-30.03
43.0,-35.0,35.0,25.58,-28.44,-30.11
43.0,-35.0,37.0,28.92,-24.86,-30.03
43.0,-35.0,39.0,32.24,-21.29,-29.77
43.0,-35.0,41.0,35.56,-17.73,-29.35
43.0,-35.0,43.0,38.87,-14.19,-28.75
43.0,-35.0,45.0,42.16,-10.66,-27.99
43.0,-33.0,-45.0,-67.11,-127.84,82.3
43.0,-33.0,-43.0,-66.36,-127.03,77.54
43.0,-33.0,-41.0,-65.5,-126.11,72.82
43.0,-33.0,-39.0,-64.52,-125.06,68.14
43.0,-33.0,-37.0,-63.44,-123.9,63.52
43.0,-33.0,-35.0,-62.24,-122.62,58.96
43.0,-33.0,-33.0,-60.94,-121.22,54.46
43.0,-33.0,-31.0,-59.53,-119.71,50.03
43.0,-33.0,-29.0,-58.02,-118.09,45.68
43.0,-33.0,-27.0,-56.4,-116.36,41.41
43.0,-33.0,-25.0,-54.69,-114.52,37.22
43.0,-33.0,-23.0,-52.87,-112.57,33.12
43.0,-33.0,-21.0,-50.96,-110.52,29.12
43.0,-33.0,-19.0,-48.96,-108.37,25.21
43.0,-33.0,-17.0,-46.86,-106.12,21.42
43.0,-33.0,-15.0,-44.67,-103.78,17.73
43.0,-33.0,-13.0,-42.4,-101.34,14.15
43.0,-33.0,-11.0,-40.04,-98.81,10.7
43.0,-33.0,-9.0,-37.6,-96.2,7.37
43.0,-33.0,-7.0,-35.09,-93.5,4.16
43.0,-33.0,-5.0,-32.5,-90.72,1.08
43.0,-33.0,-3.0,-29.84,-87.87,-1.86
43.0,-33.0,-1.0,-27.11,-84.94,-4.66
43.0,-33.0,1.0,-24.31,-81.94,-7.32
43.0,-33.0,3.0,-21.46,-78.88,-9.84
43.0,-33.0,5.0,-18.54,-75.76,-12.21
43.0,-33.0,7.0,-15.57,-72.57,-14.42
43.0,-33.0,9.0,-12.55,-69.33,-16.49
43.0,-33.0,11.0,-9.48,-66.04,-18.4
43.0,-33.0,13.0,-6.37,-62.71,-20.15
43.0,-33.0,15.0,-3.22,-59.33,-21.74
43.0,-33.0,17.0,-0.03,-55.91,-23.17
43.0,-33.0,19.0,3.18,-52.46,-24.43
43.0,-33.0,21.0,6.43,-48.97,-25.53
43.0,-33.0,23.0,9.7,-45.47,-26.47
43.0,-33.0,25.0,13.0,-41.94,-27.23
43.0,-33.0,27.0,16.3,-38.39,-27.83
43.0,-33.0,29.0,19.62,-34.83,-28.25
43.0,-33.0,31.0,22.95,-31.26,-28.51
43.0,-33.0,33.0,26.28,-27.69,-28.59
43.0,-33.0,35.0,29.62,-24.11,-28.51
43.0,-33.0,37.0,32.94,-20.54,-28.25
43.0,-33.0,39.0,36.26,-16.98,-27.83
43.0,-33.0,41.0,39.57,-13.44,-27.23
43.0,-33.0,43.0,42.86,-9.91,-26.47
43.0,-33.0,45.0,46.13,-6.4,-25.53
43.0,-31.0,-45.0,-65.7,-126.32,79.09
43.0,-31.0,-43.0,-64.84,-125.4,74.37
43.0,-31.0,-41.0,-63.86,-124.35,69.7
43.0,-31.0,-39.0,-62.78,-123.19,65.08
43.0,-31.0,-37.0,-61.58,-121.91,60.52
43.0,-31.0,-35.0,-60.28,-120.51,56.02
43.0,-31.0,-33.0,-58.87,-119.0,51.59
43.0,-31.0,-31.0,-57.36,-117.38,47.23
43.0,-31.0,-29.0,-55.74,-115.65,42.96
43.0,-31.0,-27.0,-54.03,-113.81,38.77
43.0,-31.0,-25.0,-52.21,-111.86,34.67
43.0,-31.0,-23.0,-50.3,-109.81,30.67
